"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","euch_dist","cos_similarity","spearman","y"
"31",0.0188679245283019,0.000686106346483705,0,0.000686106346483705,0.00137221269296741,0,0.0181818181818182,0.0195540308747856,0.0384219554030875,0,0,0.0363636363636364,0.0181818181818182,0,0.0384219554030875,0.0181818181818182,0.00137221269296741,0,0.0181818181818182,0.0188679245283019,0.0195540308747856,0.00205831903945112,0,0.0161234991423671,0.0188679245283019,0.126586620926244,0.0566037735849057,0.0181818181818182,0.0181818181818182,0.000686106346483705,0.0195540308747856,0.0133790737564322,0.0363636363636364,0.00137221269296741,0.0391080617495712,0,0.00137221269296741,0.0181818181818182,0.0202401372212693,0.0384219554030875,0.18226877077089,0.734784201551003,0.501325296723765,"s"
"311",0.0188679245283019,0.00247448190535107,0,0.00247448190535107,0.0278379214351995,0,0.0327868852459016,0.00494896381070213,0.023816888339004,0,0,0,0.0163934426229508,0.0163934426229508,0.0402103309619548,0,0.0377358490566038,0.0163934426229508,0.0327868852459016,0.00247448190535107,0.021342406433653,0.023816888339004,0,0.0253634395298484,0.00247448190535107,0.0467058459635014,0.0074234457160532,0,0.0327868852459016,0.00247448190535107,0.021342406433653,0.0173213733374575,0.0327868852459016,0.021342406433653,0.0426848128673059,0.0163934426229508,0.0114444788122487,0.0163934426229508,0.023816888339004,0.0074234457160532,0.134635608830437,0.83376401087311,0.577348870007405,"s"
"32",0,0.00178837555886736,0,0.00178837555886736,0.0292101341281669,0,0.0146050670640835,0.0146050670640835,0.0146050670640835,0,0,0.0363636363636364,0.00178837555886736,0.0163934426229508,0.00178837555886736,0.0181818181818182,0.0363636363636364,0.0163934426229508,0.0146050670640835,0.0163934426229508,0.00178837555886736,0.0217585692995529,0,0.00923994038748137,0.0163934426229508,0.0798807749627422,0.0491803278688525,0.0181818181818182,0.0146050670640835,0.00178837555886736,0.00178837555886736,0.0307004470938897,0.00357675111773472,0.0199701937406855,0.00357675111773472,0.0163934426229508,0.0128166915052161,0.00178837555886736,0.00357675111773472,0.0309985096870343,0.135860971200199,0.849892566666083,0.555794553446141,"s"
"34",0,0.0140845070422535,0,0,0.0283646322378717,0,0.000195618153364633,0,0.0142801251956182,0,0.013302034428795,0.0140845070422535,0,0,0.00156494522691707,0.0142801251956182,0,0.000195618153364633,0.000195618153364633,0.0140845070422535,0.0140845070422535,0.0136932707355243,0.0140845070422535,0.0138888888888889,0.0136932707355243,0.000391236306729267,0.0299295774647887,0.0136932707355243,0.0140845070422535,0,0,0.0426447574334898,0.0273865414710485,0.0152582159624413,0.0551643192488263,0.0140845070422535,0.0277777777777778,0.0406885758998435,0.0271909233176839,0.000586854460093898,0.115944976921388,0.90613882980366,0.780739069317776,"s"
"341",0,0.0140845070422535,0,0,0.00252259827622451,0,0.000840866092074836,0,0.028169014084507,0,0.00252259827622451,0.0157662392264032,0,0,0.023123817532058,0.0315324784528064,0,0.0157662392264032,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0157662392264032,0.0140845070422535,0.0149253731343284,0.0140845070422535,0.016607105318478,0.0355265923901619,0.0140845070422535,0.0157662392264032,0,0,0.0107210426739542,0.00168173218414967,0.0239646836241329,0.106159344124448,0.000840866092074836,0.0298507462686567,0.0107210426739542,0.00252259827622451,0.0422535211267606,0.145739038673429,0.848987617787569,0.728303025456827,"s"
"35",0,0,0,0,0.0308872305140962,0,0.00103648424543947,0,0.0138888888888889,0,0.0107794361525705,0.0298507462686567,0,0,0.021558872305141,0.0458126036484245,0,0.0159618573797678,0.0138888888888889,0,0,0.00207296849087894,0,0.00103648424543947,0.0277777777777778,0.0169983416252073,0.00559701492537314,0.0277777777777778,0.0298507462686567,0,0,0.0319237147595357,0.0257048092868988,0.00870646766169154,0.0509950248756219,0.0149253731343284,0.00207296849087894,0.0514096185737977,0.0246683250414594,0.0416666666666667,0.132277157345054,0.878209341912996,0.729467997742843,"s"
"37",0,0.00107613666935701,0,0.0169491525423729,0,0.0454667742803336,0.0180252892117299,0,0.00107613666935701,0.0508474576271186,0.0454667742803336,0.0137207425343019,0.0169491525423729,0,0.0147968792036589,0.0317460317460317,0,0.0169491525423729,0.0158730158730159,0,0,0.0158730158730159,0,0.0180252892117299,0,0.0476190476190476,0.0252892117298897,0,0.00107613666935701,0,0,0.0529997309658327,0.0169491525423729,0.0193704600484262,0.0295937584073177,0,0,0.0371267150928168,0.0180252892117299,0,0.138244824040966,0.925758499579545,0.661038438309362,"s"
"371",0.0153846153846154,0.0138200782268579,0,0.0169491525423729,0,0.00312907431551499,0.0338983050847458,0,0.0169491525423729,0.0354628422425033,0.0430247718383312,0.0122555410691004,0.0138200782268579,0,0.0015645371577575,0,0,0.0169491525423729,0,0,0,0,0.0153846153846154,0.00312907431551499,0,0.0153846153846154,0.0521512385919166,0.0153846153846154,0.0015645371577575,0,0.0153846153846154,0.00782268578878748,0.0015645371577575,0.0589308996088657,0.0430247718383312,0,0,0.0385919165580182,0.0185136897001304,0,0.129611829053698,0.933549232788762,0.735466162459722,"s"
"38",0.0153846153846154,0.0148962148962149,0,0,0,0.0485958485958486,0.0158730158730159,0,0.0158730158730159,0.0153846153846154,0.00244200244200243,0.00146520146520146,0.0307692307692308,0,0.0163614163614164,0.0317460317460317,0,0,0.0158730158730159,0,0,0.0158730158730159,0.0153846153846154,0.0148962148962149,0,0.0322344322344322,0.0268620268620269,0.0153846153846154,0.000488400488400487,0,0.0153846153846154,0.0451770451770452,0.0153846153846154,0.0395604395604395,0.0134310134310134,0,0,0.00146520146520146,0.000488400488400487,0,0.1140757596834,0.947057412969482,0.650554535018989,"s"
"40",0.015625,0.000480769230769229,0,0,0,0.0153846153846154,0.0151442307692308,0.015625,0.0163461538461538,0,0.0319711538461538,0.0307692307692308,0.015625,0,0.0146634615384615,0.0163461538461538,0,0.015625,0.015625,0.0158653846153846,0,0.0151442307692308,0,0.03125,0,0.03125,0.0141826923076923,0,0.0163461538461538,0,0.015625,0.0298076923076923,0.0161057692307692,0.105528846153846,0.0149038461538462,0,0.0153846153846154,0.0163461538461538,0.0307692307692308,0.015625,0.14748923401187,0.890876899861476,0.711354059474677,"s"
