"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","euch_dist","cos_similarity","spearman","y"
"212",0.0130634826946189,0.0163702434202573,0.0167684769700116,0.00792911442814373,0.00513436826647513,2.84452535538791e-05,0.0161426813918263,0.00499214199870574,0.0233891097346769,0.00273785565456084,0.0163417981667034,0.0163702434202573,0.00812823120302089,0.00815667645657476,0.00282319141522248,0.0135754972585887,0,0.000170671521323273,0.00302230819009963,0.00262407464034533,0.000199116774877151,0.0190227633141565,0.00536193029490617,0.00262407464034533,0.00270941040100696,0.00248184837257593,0.0190512085677104,0.00282319141522248,0.00493525149159798,0.00807134069591313,0.052595273821122,0.0443248163503317,0.00256718413323757,0.000227562028431032,0.013746168779912,0.00536193029490617,0.0157160025885181,0.0136323877656964,0.0129212564268495,0.0155453310671948,0.0958815823500413,0.903244784711278,0.849777979859855,"s"
"22",0.0127293069599544,0.00615003553510235,0.020061500355351,0.00519305060057841,0.0206596159394285,5.62932314425845e-05,0.00832436159957217,0.0216166008739524,0.00954170272951806,0.00541822352634875,0.00178027344437173,0.0113993793671233,0.00296243130466601,0.00301872453610859,0.000337759388655507,0.00586856937788943,0,0.00228691252735499,0.0123915475712989,5.62932314425845e-05,0.00826806836812959,0.00877470745111285,0.00536193029490617,0.00519305060057841,0.000112586462885169,0.00491158444336549,0.00620632876654494,0.008211775136687,0.0045175318232674,0.0107238605898123,0.0122226678769711,0.0562228649032812,0.00508046413769324,0.00742366989649082,0.00358165685053444,0.00273725837889567,0.00223061929591241,0.0071422037392779,0.0137988783573635,0.0164798435048166,0.0803344754086854,0.929854948125075,0.873963756163755,"s"
"24",0,0.00263852242744063,0,0.00527704485488126,0,0,0.00263852242744063,0.00263852242744064,0.0158311345646438,0.00263852242744063,0.0131926121372032,0,0,0.00527704485488127,0.0131926121372032,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00263852242744063,0.00527704485488127,0.0079155672823219,0.00263852242744063,0.0079155672823219,0,0.00263852242744064,0.0184696569920844,0.00527704485488127,0.0079155672823219,0.00527704485488127,0.0237467018469657,0.0237467018469657,0.0184696569920844,0.0237467018469657,0.00263852242744063,0.0079155672823219,0,0.0184696569920844,0.00527704485488127,0,0.0617662264417922,0.967038964397658,0.937288256784793,"s"
"241",0.00641457110548705,0.00263852242744063,0,0.0121425879058748,0.00800306930159927,0,0.00298853050455011,0.00141349415755748,0.0378008723278229,0.00695304507027085,0.0123175919444295,0,0.00237601636960853,0.00553955091271337,0.00457702870066232,0.00281352646599537,0.00237601636960853,0.00501453879704916,0.00695304507027085,0.00220101233105379,0.000262506057832105,0.00632706908620968,8.7502019277368e-05,0.00237601636960853,0.00255102040816327,0.0264861881428033,0.00941656345915675,0.00483953475849443,0.0108165957675946,0.0118800818480426,0.00482607290937483,0.00529050670400086,0.000538473964783799,0.0319247751871197,0.0232082278821819,0.00994157557482096,0.00492703677777179,0.000100963868396961,0.0202331592267514,0.0112541058639815,0.0737646816257229,0.952903911123443,0.871133796376102,"s"
"25",0.00641457110548705,0,0,0.00686554305099349,0.00800306930159927,0,0.00562705293199074,0.00122502826988315,0.0219697377631791,0.00431452264283022,0.00087502019277368,0,0.00237601636960853,0.000262506057832105,0.00861558343654084,0.000175004038554736,0.000262506057832105,0.0076530612244898,0.00959156749771149,0.00483953475849443,0.00501453879704916,0.00158849819611222,0.00255102040816327,0.00553955091271337,0.00255102040816327,0.0238476657153627,0.00905309353292768,0.00043751009638684,0.00290102848527274,0.00660303699316138,0.0189206289375909,0.0290372085509666,0.0179311830273006,0.008178073340154,0.0205697054547413,0.00202600829249906,0.00492703677777179,0.0183686931236875,0.0149561143718701,0.0112541058639815,0.066668022228085,0.959469644219479,0.933861060185789,"s"
"27",0.00156853052455463,0.00156853052455463,0.00104568701636975,0.00178717417343195,0.0056657223796034,0,0.0111983573207597,0.0178717417343194,0.00910698328802023,0.0113314447592068,0.00231001768161682,0.00671140939597315,0.00231001768161682,0.00693005304485047,0.00596992223891096,0.0056657223796034,0.00156853052455463,0.0220069585717817,0.0159514801224404,0.0110272448998992,0.000522843508184877,0.00409719185504877,0,0.00104568701636975,0,0.056790311234481,0.00165408673498488,0.00858413977983535,0.000827043367492442,0.0341654466984809,0.0429682301271936,0.02030534060878,0.00976291423465217,0.00440139171435633,0.00588436602848071,0.00365990455729414,0.00462003536323365,0.0146015932467631,0.0103332889708539,0.00806129627165048,0.0951158319266094,0.918421635822463,0.906827190619212,"s"
"271",0.00505155193194991,0.00505155193194991,0.00246435892120961,0.00307852936886309,0.0056657223796034,0,0.00184251134296046,0.00639504978619192,0.00135117498483767,0.00591139055866479,0.0029556952793324,0,0.0029556952793324,0.00468304966335782,0.00874425174846649,0.00246435892120961,0.0084985835694051,0.0367120385084871,0.0125674627851094,0.0230313917870057,0.0028328611898017,0.00332419754792449,0.00542005420054201,0.000245668179061394,0,0.0373108546949492,0.0142948171691349,0.0285819572076741,0.00911275401705858,0.0118304582479253,0.0167591760903445,0.00048365922752712,0.00185018847355612,0.00246435892120961,0.00985743568483844,0.00456021557382713,0.0113314447592068,0.0129282879231059,0.0344779935051475,0.0178646828961207,0.0854806623379357,0.93155623071986,0.889015187252958,"s"
"28",0.00348302140739528,0.00348302140739528,0.00141867190483985,0.00129135519543115,0,0,0.0130408686637202,0.0114766919481275,0.0104581582728579,0.00542005420054201,0.000645677597715574,0.00671140939597315,0.000645677597715574,0.0116131027082083,0.0147141739873775,0.00813008130081301,0.0100671140939597,0.0147050799367054,0.0285189429075499,0.0120041468871065,0.00335570469798658,0.00077299430712428,0.00542005420054201,0.00129135519543115,0,0.0194794565395318,0.01264073043415,0.0199978174278387,0.00993979738455103,0.0223349884505556,0.0262090540368491,0.0207889998363071,0.0116131027082083,0.00193703279314672,0.0157418017133191,0.000900311016532984,0.00671140939597315,0.00167330532365726,0.0241447045342937,0.00980338662447027,0.0775872554322559,0.944812186941486,0.864521509818988,"s"
"30",0.00263852242744063,0.0104698815471846,0.00276483467130747,0.002743782630663,0.000105260203222365,0.00263852242744063,0.00519283669230338,0.01331892438107,0.0210450232975916,0.00531914893617021,0.00247010610228485,0.00544546118003705,0.0102804131813844,0.00268062650872958,0.00228063773648458,0.0210029192163027,2.10520406444732e-05,0.015662718239488,0.00523494077359232,0.0105330376691181,0.00536125301745916,0.0208345028911469,0.00810503564812216,0.0105330376691181,0.0213186998259698,0.0241677426598552,0.0111435468478078,0.002743782630663,0.0103856733846068,4.21040812889463e-05,0.00772609891652164,0.0139504856004042,0.0104698815471846,0.0125821029585134,0.0268483691685847,0.00270167854937405,0.0188696457643294,0.000694717341267609,0.00546651322068152,0.00816819177005558,0.07357992618615,0.943354099837401,0.785023883585462,"s"
"301",0.00263852242744063,0.00527704485488126,0.0105540897097625,0.0079155672823219,0.00527704485488127,0,0.0079155672823219,0.0237467018469657,0.0158311345646438,0.00263852242744063,0.0131926121372032,0.00527704485488126,0.0211081794195251,0,0.0131926121372032,0.00527704485488126,0.00263852242744063,0.00263852242744064,0.00527704485488127,0.0079155672823219,0.0131926121372032,0.0184696569920844,0.00527704485488126,0.00527704485488127,0.0131926121372032,0.00527704485488126,0.00791556728232191,0.00527704485488127,0.0105540897097625,0.00527704485488127,0.0131926121372032,0.0105540897097625,0.00263852242744063,0.0158311345646438,0.029023746701847,0,0.0105540897097625,0.0184696569920844,0.0184696569920844,0.0079155672823219,0.0729302108764393,0.940904001623127,0.8049598419115,"s"
