"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","euch_dist","cos_similarity","spearman","y"
"8",0.00328525641025641,0,0,0.0129807692307692,0.00016025641025641,0,0.00552884615384616,0.00937499999999999,0.0016826923076923,0.00961538461538462,0.003125,0,0.003125,0.00352564102564102,0.00336538461538462,8.01282051282048e-05,0.00600961538461538,0.0290865384615385,0.00897435897435898,0.0153846153846154,0,0.00625,0.00616987179487179,0.000240384615384616,0,0.0145833333333333,0.00400641025641026,0.00344551282051282,0.00961538461538462,0.00560897435897436,0.0290865384615385,0.00801282051282051,0.0121794871794872,0.0030448717948718,0.0326923076923077,0.00985576923076923,0.00320512820512821,0.000801282051282048,0.0217948717948718,0.0193910256410256,0.0719245159312601,0.964713299927927,0.878089836215858,"s"
"81",0.00641025641025641,0,0.00384615384615385,0.0115384615384615,0.00128205128205128,0,0.0519230769230769,0.0134615384615385,0.0115384615384615,0.00961538461538462,0,0,0,0.00833333333333333,0.00576923076923077,0.00320512820512821,0.00576923076923077,0.025,0.00448717948717949,0.00192307692307692,0,0.00769230769230769,0.000641025641025641,0.00192307692307692,0.00384615384615385,0.00512820512820514,0.00320512820512821,0.0128205128205128,0.00192307692307692,0.00641025641025641,0.0673076923076923,0.00705128205128205,0.00641025641025641,0.000641025641025641,0.0346153846153846,0.0153846153846154,0.00320512820512821,0.0141025641025641,0.0448717948717949,0.00512820512820513,0.112773154395892,0.918370157736595,0.85699067926332,"s"
"82",0.00641025641025641,0,0,0.0153697653697654,0.00641025641025641,0.00386100386100386,0.0560959310959311,0.00627413127413126,0.0195277695277695,0.00961538461538462,0,0,0.00772200772200772,0.016025641025641,0.00961538461538462,0.00320512820512821,0.00575438075438075,0.0485966735966736,0.0083036333036333,0.00968963468963469,0.00386100386100386,0,0.000655875655875656,0.00961538461538462,0,0.0138352638352638,0.00721463221463221,0.00895950895950896,0.00961538461538462,0.0101970101970102,0.0717626967626968,0.00815513315513316,0.0142065142065142,0.00320512820512821,0.0499702999703,0.00764775764775765,0.00320512820512821,0.00502425502425502,0.0445747945747946,0.00524700524700525,0.132785272514719,0.899658024434298,0.797370327227327,"s"
"83",0.00113691340106434,0.00377358490566038,0,0.000362844702467346,0.00113691340106434,0,0.0617198838896952,0.0155660377358491,0.00268505079825834,0.00961538461538462,0,0,0,0.00470488630865989,0.00961538461538462,0.00320512820512821,0.00584179970972424,0.00351959361393324,0.00470488630865989,0.00206821480406386,0,0.00377358490566038,0.00320512820512821,0.00584179970972424,0,0.00408805031446541,0.0251209482341558,0.00527334300919207,0.00584179970972424,0.000774068698597002,0.0417634252539913,0.00211659409772617,0.0286889211417513,0.00434204160619255,0.0350507982583454,0.0116835994194485,0.00320512820512821,0.00940977261731979,0.0387760038703435,0.00454765360425738,0.103507098832392,0.924510643010246,0.900766618838291,"s"
"9",0.003125,0,0.00384615384615385,0.00144230769230769,0.00144230769230769,0,0.0463942307692308,0.0228365384615384,0.0132211538461538,0,0.003125,0,0.003125,0.00480769230769231,0.00240384615384615,0.003125,0.0117788461538462,0.00408653846153846,0.0134615384615385,0.0173076923076923,0,0.00144230769230769,0.00552884615384615,0.00168269230769231,0.00384615384615385,0.0197115384615385,0.00721153846153846,0.009375,0.00769230769230769,0.0120192307692308,0.0382211538461538,0.000961538461538458,0.00576923076923077,0.00240384615384615,0.00192307692307692,0.00552884615384615,0,0.0149038461538462,0.0230769230769231,0.0245192307692308,0.0851185596317688,0.95436054353901,0.86599845124648,"s"
"91",0.003125,0,0,0.00238899613899614,0.00625,0.00386100386100386,0.0505670849420849,0.00310086872586873,0.0178450772200772,0,0.003125,0,0.00459700772200772,0.0125,0.00625,0.003125,0.0117639961389961,0.0195101351351351,0.0172779922779923,0.0056949806949807,0.00386100386100386,0.00625,0.00551399613899614,0.009375,0,0.000748069498069492,0.0112210424710425,0.00551399613899614,0,0.0158059845559846,0.0426761583011583,0.0161679536679537,0.00202702702702703,0.00625,0.0172779922779923,0.00220801158301158,0,0.00422297297297297,0.0227799227799228,0.0246380308880309,0.0905124478808597,0.955977062180317,0.832169601749687,"s"
"92",0.00442216981132075,0.00377358490566038,0,0.0126179245283019,0.00129716981132075,0,0.056191037735849,0.024941037735849,0.00100235849056604,0,0.003125,0,0.003125,0.00117924528301887,0.00625,0.003125,0.0118514150943396,0.0326061320754717,0.0136792452830189,0.0174528301886792,0,0.00247641509433962,0.009375,0.00560141509433962,0,0.0104952830188679,0.029127358490566,0.00182783018867924,0.00377358490566038,0.00483490566037736,0.0126768867924528,0.00589622641509434,0.0165094339622641,0.00129716981132075,0.00235849056603774,0.00182783018867924,0,0.00860849056603774,0.0169811320754717,0.023938679245283,0.0909907906992737,0.94383137580446,0.876521846754886,"s"
"10",0,0,0.00384615384615385,0.00383130383130383,0.00769230769230769,0.00386100386100386,0.00417285417285417,0.0197356697356697,0.0310662310662311,0,0,0,0.00772200772200772,0.00769230769230769,0.00384615384615385,0,1.48500148500147e-05,0.0235966735966736,0.00381645381645382,0.0116127116127116,0.00386100386100386,0.00769230769230769,1.48500148500147e-05,0.00769230769230769,0.00384615384615385,0.018963468963469,0.00400950400950401,0.00386100386100386,0.00769230769230769,0.00378675378675379,0.00445500445500444,0.0152064152064152,0.0077962577962578,0.00384615384615385,0.0153549153549154,0.00773685773685774,0,0.0191268191268191,0.000297000297000291,0.000118800118800118,0.0625760842730969,0.979249834375135,0.776739826467981,"s"
"101",0.00754716981132075,0.00377358490566038,0.00384615384615385,0.0111756168359942,0.000145137880986938,0,0.00979680696661828,0.0021044992743106,0.0142235123367199,0,0,0,0,0.00362844702467344,0.00384615384615385,0,7.2568940493469e-05,0.0285195936139332,0.000217706821480408,0.000145137880986938,0,0.00391872278664732,0.00384615384615385,0.00391872278664732,0.00384615384615385,0.00921625544267055,0.0219158200290276,0.00754716981132075,0.00391872278664732,0.00718432510885341,0.025544267053701,0.00493468795355588,0.0222786647314949,0.00370101596516691,0.000435413642960816,0.00370101596516691,0,0.0235123367198839,0.00609579100145137,0.000580551523947752,0.0624147734451664,0.976208859127256,0.893750104897889,"s"
"11",0.00754716981132075,0.00377358490566038,0,0.015006920667298,0.00754716981132075,0.00386100386100386,0.00562395279376411,0.0218401690099803,0.0168427187295112,0,0,0,0.00772200772200772,0.0113207547169811,0,0,8.74189553434837e-05,0.0521162672106068,0.00359874699497341,0.0117578494936985,0.00386100386100386,0.00377358490566038,0.00386100386100386,0.00377358490566038,0,0.00974721352079842,0.0179063160195236,0.00368616595031689,0.00377358490566038,0.0109710788956072,0.0299992715087055,0.0102717272528593,0.0144824069352371,0.00754716981132075,0.0149195017119545,0.00403584177169083,0,0.00438551759306477,0.00579879070445108,0.00069935164274787,0.0800137271709383,0.967778311905344,0.81316472061132,"s"
